Origin,Destination,Price
Strasbourg-Ville,Chambéry-Challes-les-Eaux,102.0
Strasbourg-Ville,Albertville,114.0
Strasbourg-Ville,Landry,117.0
Colmar,Moûtiers-Salins-Brides-les-Bains,109.0
Colmar,Aime-La Plagne,109.0
Besançon-Franche-Comté-TGV,Albertville,75.0
Moûtiers-Salins-Brides-les-Bains,Besançon-Franche-Comté-TGV,78.0
Aime-La Plagne,Besançon-Franche-Comté-TGV,78.0
Avignon-TGV,Rouen-Rive-Droite,129.0
Mulhouse-Ville,Avignon-TGV,114.0
Avignon-TGV,Besançon-Franche-Comté-TGV,91.0
Avignon-TGV,Culmont-Chalindrey,87.0
Chambéry-Challes-les-Eaux,Versailles-Chantiers,103.0
Massy-Palaiseau-Grande-Ceinture,Bourg-St-Maurice,118.0
Laval,Modane,127.0
Besançon-Viotte,Albertville,75.0
Chambéry-Challes-les-Eaux,École-Valentin,63.0
Moûtiers-Salins-Brides-les-Bains,École-Valentin,78.0
Lille-Europe,Bellegarde,127.0
Bordeaux-St-Jean,Valence,107.0
Agen,Valence,89.0
Le Pouliguen,Le Croisic,2.9
Lille-Flandres,Croix-Wasquehal,2.9
Biarritz,Bayonne,3.6
Évian-les-Bains,Thonon-les-Bains,3.6
Lille-Flandres,Roubaix,3.7
Lille-Flandres,Tourcoing,4.3
Frasne,Pontarlier,4.9
Groisy-Thorens-la-Caille,Annecy,5.3
Aime-La Plagne,Bourg-St-Maurice,5.4
Cagnes-sur-Mer,Cannes,6.4
Aix-en-Provence-TGV,Marseille-St-Charles,6.4
Cluses,St-Gervais-les-Bains-Le Fayet,6.8
Nice-Ville,Menton,7.2
Massy-TGV,Bayonne,123.0
Irun,Massy-TGV,123.0
Lyon-Part-Dieu,Rennes,113.0
Le Mans,Lyon-Part-Dieu,99.0
Le Pouliguen,Nantes,18.5
Laval,Dol,28.5
Angoulême,Bordeaux-St-Jean,32.0
Laval,Guingamp,39.0
Le Mans,Redon,46.0
Le Mans,St-Malo,46.0
Laval,Quimperlé,47.0
Facture-Biganos,Poitiers,51.0
Poitiers,Arcachon,51.0
Le Mans,Plouaret,55.0
Montauban-Ville-Bourbon,St-Pierre-des-Corps,79.0
La Teste,Poitiers,51.0
Strasbourg-Ville,Angoulême,157.0
Morlaix,Paris-Montparnasse,99.0
Massy-TGV,Auray,100.0
Brest,Marne-la-Vallée-Chessy,100.0
Brest,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),100.0
Angers-St-Laud,Moûtiers-Salins-Brides-les-Bains,120.0
Angers-St-Laud,St-Jean-de-Maurienne-Arvan,120.0
Lille-Europe,St-Brieuc,119.0
Guingamp,Arras,119.0
Lamballe,Douai,119.0
Guingamp,Lyon-Part-Dieu,122.0
Lyon-Perrache-Voyageurs,St-Brieuc,122.0
Surgères,Douai,122.0
Neufchâteau,Antibes,124.0
Meuse-TGV,Libourne,124.0
Brest,TGV Haute-Picardie,120.0
Caen,Moûtiers-Salins-Brides-les-Bains,125.0
Aime-La Plagne,Lisieux,125.0
Chambéry-Challes-les-Eaux,Châtellerault,124.0
Cherbourg,Bourg-St-Maurice,125.0
Valognes,Moûtiers-Salins-Brides-les-Bains,125.0
Chambéry-Challes-les-Eaux,Bernay,125.0
Carentan,Landry,125.0
Landry,Bernay,125.0
Albertville,Bernay,125.0
Avignon-TGV,St-Pierre-des-Corps,125.0
Tours,Avignon-TGV,125.0
Valence-TGV,Douai,127.0
Lille-Europe,Valence,127.0
Valence,Douai,127.0
Dunkerque,Valence-TGV,127.0
Lille-Flandres,Valence,127.0
Lille-Europe,Morlaix,125.0
Brest,Douai,125.0
Morlaix,Arras,125.0
Quimperlé,Arras,125.0
Le Pouliguen,Grenoble,125.0
Bordeaux-St-Jean,Chalon-sur-Saône,128.0
Lille-Europe,Moûtiers-Salins-Brides-les-Bains,127.0
Cluses,Lille-Europe,127.0
Lille-Europe,Aime-La Plagne,127.0
Landry,Lille-Europe,127.0
Chambéry-Challes-les-Eaux,Arras,127.0
St-Jean-de-Maurienne-Arvan,Lille-Europe,127.0
Lille-Flandres,Chambéry-Challes-les-Eaux,127.0
Lille-Europe,Annemasse,127.0
Lille-Flandres,St-Jean-de-Maurienne-Arvan,127.0
St-Jean-de-Maurienne-Arvan,Arras,127.0
Arras,St-Gervais-les-Bains-Le Fayet,127.0
Dunkerque,Moûtiers-Salins-Brides-les-Bains,127.0
Lille-Flandres,Modane,127.0
Landry,Arras,127.0
Dunkerque,Chambéry-Challes-les-Eaux,127.0
Annemasse,Douai,127.0
Lille-Flandres,La Roche-sur-Foron,127.0
Grenoble,Arras,127.0
Nantes,Bourg-St-Maurice,127.0
Nantes,Moûtiers-Salins-Brides-les-Bains,127.0
Nantes,Albertville,127.0
Nantes,Sallanches-Combloux-Megève,127.0
Le Havre,Avignon-TGV,129.0
Rennes,Albertville,132.0
Rennes,Sallanches-Combloux-Megève,132.0
Angers-St-Laud,Avignon-TGV,133.0
Angers-St-Laud,Montpellier (CNM),133.0
Laval,Marseille-St-Charles,133.0
Modane,Rennes,132.0
Rennes,St-Michel-Valloire,132.0
Lorraine-TGV,Libourne,141.0
Guingamp,St-Gervais-les-Bains-Le Fayet,137.0
Guingamp,Cluses,137.0
Guingamp,Sallanches-Combloux-Megève,137.0
St-Jean-de-Maurienne-Arvan,Vannes,137.0
Guingamp,St-Michel-Valloire,137.0
Chambéry-Challes-les-Eaux,Vannes,137.0
Cluses,Vannes,137.0
Bourg-St-Maurice,St-Brieuc,137.0
Lorient,Aime-La Plagne,137.0
Guingamp,Bourg-St-Maurice,137.0
Landry,St-Brieuc,137.0
St-Brieuc,Albertville,137.0
Annemasse,Vannes,137.0
Guingamp,St-Avre-la-Chambre,137.0
Chambéry-Challes-les-Eaux,Auray,137.0
La Roche-sur-Foron,Lorient,137.0
Annecy,Auray,137.0
Aix-les-Bains-Le Revard,Auray,137.0
Lille-Flandres,Agen,144.0
Lille-Flandres,Montauban-Ville-Bourbon,144.0
Dax,Lille-Flandres,144.0
Orthez,Paris-Montparnasse,123.0
Massy-TGV,Lourdes,128.0
Paris-Montparnasse,Tarbes,128.0
Massy-TGV,Montauban-Ville-Bourbon,120.0
Massy-TGV,Toulouse-Matabiau,121.0
Angers-St-Laud,Lyon-Perrache-Voyageurs,99.0
Saumur-Rive-Droite,Lyon-Perrache-Voyageurs,99.0
Laval,Lyon-Part-Dieu,99.0
Lyon-Part-Dieu,St-Pierre-des-Corps,97.0
Futuroscope,St-Pierre-des-Corps,20.5
Laval,Le Mans,22.5
Angoulême,Futuroscope,25.5
Laval,St-Malo,34.0
Laval,St-Brieuc,36.0
Angoulême,Arcachon,39.0
Dijon-Ville,Besançon-Viotte,24.5
Frasne,Paris-Gare-de-Lyon,82.0
Paris-Gare-de-Lyon,Pontarlier,82.0
Dijon-Ville,Belfort-Montbéliard-TGV,49.0
Besançon-Viotte,Strasbourg-Ville,58.0
Besançon-Viotte,Mulhouse-Ville,38.0
Strasbourg-Ville,Valence-TGV,107.0
Mâcon-Ville,Besançon-Franche-Comté-TGV,41.0
Dijon-Ville,Narbonne,107.0
Mâcon-Ville,Narbonne,84.0
Dijon-Ville,Sète,101.0
Nîmes,Mâcon-Ville,74.0
Agde,Chalon-sur-Saône,81.0
Mâcon-Ville,Toulouse-Matabiau,97.0
Dijon-Ville,Marseille-St-Charles,91.0
Aix-en-Provence-TGV,Chalon-sur-Saône,87.0
Mâcon-Ville,Marseille-St-Charles,81.0
Antibes,Chalon-sur-Saône,116.0
Valence-TGV,Chalon-sur-Saône,51.0
Aix-en-Provence-TGV,Besançon-Franche-Comté-TGV,111.0
Avignon-TGV,Besançon-Franche-Comté-TGV,91.0
Avignon-TGV,Lons-le-Saunier,75.0
Marseille-St-Charles,Bourg-en-Bresse,82.0
Valence-TGV,Bourg-en-Bresse,43.0
Nancy-Ville,Nîmes,112.0
Nancy-Ville,St-Raphaël-Valescure,135.0
Metz-Ville,St-Raphaël-Valescure,143.0
Nancy-Ville,Antibes,135.0
Metz-Ville,Antibes,143.0
Metz-Ville,Cannes,143.0
Dijon-Ville,Lille-Flandres,111.0
Besançon-Viotte,Nîmes,105.0
Besançon-Viotte,Lyon-Perrache-Voyageurs,51.0
Lille-Flandres,Mulhouse-Ville,136.0
Mâcon-Ville,Perpignan,84.0
Lille-Flandres,Nancy-Ville,102.0
Nancy-Ville,TGV Haute-Picardie,95.0
Lyon-Part-Dieu,Montauban-Ville-Bourbon,103.0
Lille-Flandres,Lorraine-TGV,102.0
Nancy-Ville,Poitiers,112.0
Nancy-Ville,St-Pierre-des-Corps,106.0
Le Mans,Nancy-Ville,106.0
Vendôme-Villiers-sur-Loir,Paris-Montparnasse,55.0
Massy-TGV,Ancenis,77.0
Massy-Palaiseau-Grande-Ceinture,Nantes,85.0
Surgères,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),89.0
Massy-TGV,Marmande,108.0
Marne-la-Vallée-Chessy,Marmande,108.0
Hendaye,Marne-la-Vallée-Chessy,112.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),Bayonne,112.0
Marne-la-Vallée-Chessy,Bayonne,112.0
Paris-Austerlitz,St-Jean-de-Luz-Ciboure,112.0
Lourdes,Paris-Austerlitz,118.0
Versailles-Chantiers,Valence-TGV,107.0
Mantes-la-Jolie,Valence-TGV,107.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),Sète,116.0
Paris-Gare-de-Lyon,Narbonne,116.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),Narbonne,116.0
Marne-la-Vallée-Chessy,Toulouse-Matabiau,116.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),Toulouse-Matabiau,116.0
Perpignan,Paris-Nord,124.0
Marne-la-Vallée-Chessy,Nice-Ville,132.0
Paris-Nord,St-Raphaël-Valescure,132.0
Paris-Gare-de-Lyon,Albertville,115.0
Marne-la-Vallée-Chessy,Albertville,115.0
Massy-TGV,Bourg-St-Maurice,118.0
Marne-la-Vallée-Chessy,Aime-La Plagne,118.0
Landry,Marne-la-Vallée-Chessy,118.0
Paris-Nord,Aime-La Plagne,118.0
St-Avre-la-Chambre,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),109.0
Paris-Gare-de-Lyon,St-Michel-Valloire,113.0
Modane,Massy-TGV,113.0
Modane,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),113.0
Annecy,Paris-Gare-de-Lyon,104.0
Massy-TGV,Annecy,104.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),Évian-les-Bains,108.0
Paris-Nord,Annemasse,108.0
Paris-Gare-de-Lyon,Sallanches-Combloux-Megève,119.0
Marne-la-Vallée-Chessy,Sallanches-Combloux-Megève,119.0
Massy-TGV,Cluses,119.0
Massy-TGV,Sallanches-Combloux-Megève,119.0
Cluses,Paris-Nord,119.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),Le Creusot-Montceau-Montchanin,82.0
Montbard,Paris-Nord,57.0
Montbard,Marne-la-Vallée-Chessy,57.0
Paris-Nord,Montélimar,105.0
Vitry-le-François,Paris-Est,44.0
Paris-Nord,Arras,50.0
Hazebrouck,Paris-Nord,60.0
Lille-Europe,Savenay,108.0
Angers-St-Laud,Lyon-St-Exupéry-TGV,96.0
Tours,Lyon-Part-Dieu,95.0
Le Mans,Lyon-St-Exupéry-TGV,95.0
Avignon-TGV,Nîmes,15.5
Avignon-TGV,Cannes,57.0
Laval,Nancy-Ville,112.0
Strasbourg-Ville,Paris-Gare-de-Lyon,107.0
St-Étienne-Châteaucreux,Mâcon-Loché-TGV,30.0
Massy-TGV,La Teste,102.0
Paris-Austerlitz,Guingamp,88.0
Paris-Austerlitz,Redon,84.0
Paris-Austerlitz,Quimperlé,95.0
Paris-Austerlitz,Quimper,95.0
Paris-Austerlitz,St-Nazaire,86.0
Paris-Austerlitz,Le Croisic,87.0
Paris-Austerlitz,La Rochelle-Ville,89.0
Paris-Austerlitz,Le Mans,60.0
Marne-la-Vallée-Chessy,Futuroscope,75.0
Ruffec,Paris-Montparnasse,87.0
Angoulême,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),87.0
Laval,Lille-Flandres,97.0
Champagne-Ardenne-TGV,Rennes,98.0
TGV Haute-Picardie,St-Malo,106.0
Angoulême,TGV Haute-Picardie,109.0
Bordeaux-St-Jean,Champagne-Ardenne-TGV,112.0
Lille-Europe,Auray,114.0
Bordeaux-St-Jean,Meuse-TGV,124.0
Avignon-TGV,St-Pierre-des-Corps,125.0
Lille-Europe,Rosporden,125.0
Bordeaux-St-Jean,Arras,130.0
Arras,Libourne,130.0
Bordeaux-St-Jean,Lorraine-TGV,141.0
Avignon-TGV,Rennes,142.0
Massy-TGV,Poitiers,75.0
Massy-TGV,Châtellerault,75.0
Paris-Montparnasse,St-Nazaire,86.0
Paris-Montparnasse,Rennes,80.0
Lamballe,Paris-Montparnasse,84.0
Paris-Montparnasse,St-Brieuc,84.0
Paris-Montparnasse,Redon,84.0
Paris-Montparnasse,Toulouse-Matabiau,109.0
Angers-St-Laud,Massy-TGV,73.0
Angers-St-Laud,Marne-la-Vallée-Chessy,73.0
Paris-Montparnasse,Savenay,86.0
Le Pouliguen,Paris-Montparnasse,87.0
Pornichet,Marne-la-Vallée-Chessy,87.0
Laval,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),72.0
Laval,Massy-TGV,72.0
Marne-la-Vallée-Chessy,Rennes,80.0
Facture-Biganos,Paris-Montparnasse,102.0
La Teste,Paris-Montparnasse,102.0
Irun,Paris-Montparnasse,112.0
Massy-TGV,Tarbes,118.0
Angers-St-Laud,Lyon-Perrache-Voyageurs,96.0
Saumur-Rive-Droite,Lyon-Part-Dieu,96.0
Lyon-Perrache-Voyageurs,St-Pierre-des-Corps,95.0
Le Pouliguen,Nantes,18.0
Laval,Le Mans,20.0
Le Mans,Vitré,25.0
Laval,St-Malo,31.0
Le Mans,Dol,39.0
Laval,Lorient,42.0
Le Mans,St-Brieuc,44.0
Angoulême,Vendôme-Villiers-sur-Loir,47.0
Le Mans,Rosporden,60.0
Le Mans,Landerneau,60.0
Irun,St-Pierre-des-Corps,79.0
Futuroscope,Arcachon,49.0
Plouaret,Paris-Montparnasse,91.0
Marne-la-Vallée-Chessy,St-Malo,85.0
Dol,Paris-Montparnasse,85.0
Massy-TGV,Auray,91.0
Marne-la-Vallée-Chessy,Morlaix,91.0
Brest,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),92.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),Landerneau,92.0
Massy-TGV,Lorient,91.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),Quimper,95.0
Marne-la-Vallée-Chessy,Quimper,95.0
Paris-Montparnasse,Rosporden,95.0
Massy-TGV,Marne-la-Vallée-Chessy,35.0
Paris-Montparnasse,Futuroscope,79.0
Angoulême,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),96.0
Champagne-Ardenne-TGV,Poitiers,97.0
Laval,Lille-Europe,102.0
Laval,Lille-Flandres,102.0
TGV Haute-Picardie,Redon,106.0
Bordeaux-St-Jean,Marne-la-Vallée-Chessy,111.0
Bordeaux-St-Jean,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),111.0
Meuse-TGV,Futuroscope,106.0
Angoulême,TGV Haute-Picardie,120.0
Douai,Redon,113.0
Douai,St-Malo,116.0
Angoulême,Meuse-TGV,117.0
Arras,Vannes,116.0
Lorraine-TGV,Nantes,121.0
Lorraine-TGV,Rennes,132.0
Le Mans,Marseille-St-Charles,125.0
Avignon-TGV,St-Pierre-des-Corps,125.0
Montpellier (CNM),St-Pierre-des-Corps,125.0
Lille-Europe,Quimper,131.0
Bordeaux-St-Jean,Arras,134.0
Angoulême,Paris-Montparnasse,96.0
Nantes,Paris-Montparnasse,88.0
Paris-Montparnasse,La Roche-sur-Yon,88.0
La Baule-Escoublac,Paris-Montparnasse,88.0
Paris-Montparnasse,Arcachon,118.0
Dax,Paris-Montparnasse,122.0
Lourdes,Paris-Montparnasse,128.0
Le Mans,Auray,55.0
Le Mans,Quimperlé,61.0
Arcachon,St-Pierre-des-Corps,69.0
Le Mans,Quimper,67.0
Châtellerault,Montauban-Ville-Bourbon,67.0
Hendaye,St-Pierre-des-Corps,80.0
Futuroscope,Arcachon,51.0
Strasbourg-Ville,Bordeaux-St-Jean,172.0
Paris-Montparnasse,Auray,100.0
Brest,Paris-Montparnasse,100.0
Lorient,Paris-Montparnasse,100.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),St-Malo,95.0
Brest,Massy-TGV,100.0
Marne-la-Vallée-Chessy,Landerneau,100.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),Landerneau,100.0
Paris-Montparnasse,Landerneau,100.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),Rosporden,103.0
Marne-la-Vallée-Chessy,Rosporden,103.0
Paris-Montparnasse,Rosporden,103.0
Massy-TGV,Quimperlé,103.0
Tours,Châtellerault,16.0
Lille-Flandres,Lorient,122.0
Lille-Flandres,Quimperlé,131.0
Lille-Flandres,Quimper,131.0
Angers-St-Laud,Lyon-St-Exupéry-TGV,96.0
Laval,Auray,39.0
Le Mans,Les Sables-d'Olonne,42.0
Bordeaux-St-Jean,Poitiers,50.0
Bordeaux-St-Jean,Futuroscope,50.0
Laval,Morlaix,46.0
Le Mans,St-Brieuc,51.0
Rosporden,Vitré,45.0
Bordeaux-St-Jean,Châtellerault,50.0
Le Mans,Vannes,53.0
Laval,Quimper,52.0
Le Mans,Lannion,56.0
Tours,Bordeaux-St-Jean,60.0
Bordeaux-St-Jean,St-Pierre-des-Corps,60.0
Le Mans,Morlaix,61.0
Le Mans,Landerneau,67.0
Le Mans,Brest,69.0
Pau,Futuroscope,70.0
St-Jean-de-Luz-Ciboure,St-Pierre-des-Corps,80.0
La Teste,St-Pierre-des-Corps,69.0
Ruffec,Montauban-Ville-Bourbon,53.0
Strasbourg-Ville,Rennes,156.0
Marne-la-Vallée-Chessy,St-Malo,95.0
Massy-TGV,St-Malo,95.0
Marne-la-Vallée-Chessy,Auray,100.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),Morlaix,99.0
Quimperlé,Paris-Montparnasse,103.0
Massy-TGV,Rosporden,103.0
Paris-Gare-de-Lyon,Sélestat,112.0
Bordeaux-St-Jean,Saverne,160.0
Angers-St-Laud,Saverne,136.0
Lille-Europe,Saverne,123.0
Dijon-Ville,École-Valentin,24.5
Belfort-Montbéliard-TGV,École-Valentin,25.5
Strasbourg-Ville,École-Valentin,58.0
Chalon-sur-Saône,École-Valentin,30.0
Montpellier (CNM),École-Valentin,111.0
Avignon-TGV,École-Valentin,91.0
Vendôme-Villiers-sur-Loir,TGV Haute-Picardie,89.0
Lille-Flandres,Vendôme-Villiers-sur-Loir,101.0
Strasbourg-Ville,Vendôme-Villiers-sur-Loir,127.0
Aix-en-Provence-TGV,Perpignan,51.0
Lyon-St-Exupéry-TGV,Besançon-Franche-Comté-TGV,51.0
Colmar,Marne-la-Vallée-Chessy,96.0
Mâcon-Ville,École-Valentin,41.0
Strasbourg-Ville,Aime-La Plagne,117.0
Mulhouse-Ville,Bourg-St-Maurice,102.0
Chambéry-Challes-les-Eaux,Belfort-Montbéliard-TGV,77.0
Belfort-Montbéliard-TGV,Albertville,89.0
Bourg-St-Maurice,Belfort-Montbéliard-TGV,92.0
Chambéry-Challes-les-Eaux,Besançon-Franche-Comté-TGV,63.0
Avignon-TGV,Aix-en-Provence-TGV,30.0
Avignon-TGV,Nancy-Ville,107.0
Avignon-TGV,Le Havre,129.0
Laval,Avignon-TGV,133.0
Colmar,Avignon-TGV,114.0
Avignon-TGV,Toul,107.0
Versailles-Chantiers,Aime-La Plagne,118.0
Aix-en-Provence-TGV,Grenoble,65.0
Avignon-TGV,Grenoble,47.0
Besançon-Viotte,Aime-La Plagne,78.0
Besançon-Viotte,Landry,78.0
Lyon-St-Exupéry-TGV,École-Valentin,51.0
Albertville,École-Valentin,75.0
Landry,Laval,120.0
Laval,Laval,120.0
Agen,Nîmes,56.0
Le Croisic,La Baule-Escoublac,3.6
St-Avre-la-Chambre,St-Jean-de-Maurienne-Arvan,3.6
Bonneville,La Roche-sur-Foron,3.6
Cannes,Antibes,4.1
Irun,St-Jean-de-Luz-Ciboure,4.8
Nice-Ville,Monaco-Monte-Carlo,5.1
Carentan,Lison,5.7
Toulon,Hyères,6.3
Rosporden,Quimper,6.5
Lourdes,Tarbes,6.6
Futuroscope,Châtellerault,6.7
Biarritz,Massy-TGV,123.0
Massy-TGV,St-Jean-de-Luz-Ciboure,123.0
Hendaye,Massy-TGV,123.0
Pau,Massy-TGV,123.0
Lyon-Perrache-Voyageurs,Rennes,113.0
Angers-St-Laud,Lyon-Part-Dieu,99.0
Lyon-Perrache-Voyageurs,St-Pierre-des-Corps,97.0
Poitiers,St-Pierre-des-Corps,24.5
Angoulême,Poitiers,25.5
Vendôme-Villiers-sur-Loir,Poitiers,37.0
Angoulême,Facture-Biganos,37.0
Tours,Angoulême,45.0
Angoulême,Vendôme-Villiers-sur-Loir,52.0
Tours,Libourne,53.0
Laval,Brest,54.0
Hendaye,Ruffec,57.0
Le Mans,Rosporden,64.0
Pau,Châtellerault,70.0
Bordeaux-St-Jean,Vendôme-Villiers-sur-Loir,79.0
Irun,St-Pierre-des-Corps,80.0
Angoulême,La Teste,39.0
Agen,Ruffec,45.0
Paris-Montparnasse,St-Malo,95.0
Paris-Montparnasse,Quimper,103.0
Massy-TGV,Dol,95.0
Massy-TGV,Morlaix,99.0
Massy-TGV,Lorient,100.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),Quimper,103.0
Quimperlé,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),103.0
Lille-Flandres,Redon,113.0
Paris-Montparnasse,Savenay,88.0
Massy-TGV,St-Nazaire,88.0
Pornichet,Paris-Montparnasse,88.0
Massy-TGV,La Baule-Escoublac,88.0
Pornichet,Marne-la-Vallée-Chessy,88.0
Massy-TGV,Niort,90.0
Massy-TGV,St-Maixent (Deux-Sèvres),90.0
Laval,Massy-TGV,78.0
Massy-TGV,Rennes,93.0
Massy-TGV,St-Brieuc,94.0
Massy-TGV,Guingamp,98.0
Irun,Paris-Montparnasse,123.0
Massy-TGV,Orthez,123.0
Laval,Lyon-Perrache-Voyageurs,99.0
Le Mans,Lyon-Perrache-Voyageurs,99.0
Vendôme-Villiers-sur-Loir,Châtellerault,27.5
Angoulême,Châtellerault,29.5
Laval,Redon,30.0
Laval,Lamballe,33.0
Laval,Vannes,38.0
Angoulême,St-Pierre-des-Corps,45.0
Le Mans,Dol,44.0
Laval,Plouaret,42.0
Le Mans,Lamballe,47.0
Laval,Lorient,44.0
Libourne,St-Pierre-des-Corps,53.0
Le Mans,Lorient,58.0
Agen,Châtellerault,60.0
Facture-Biganos,St-Pierre-des-Corps,69.0
Châtellerault,Toulouse-Matabiau,73.0
Facture-Biganos,Futuroscope,51.0
La Teste,Futuroscope,51.0
Strasbourg-Ville,Poitiers,146.0
Strasbourg-Ville,Futuroscope,146.0
Plouaret,Paris-Montparnasse,99.0
Lannion,Paris-Montparnasse,99.0
Dol,Paris-Montparnasse,95.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),Auray,100.0
Marne-la-Vallée-Chessy,Morlaix,99.0
Marne-la-Vallée-Chessy,Quimper,103.0
Quimperlé,Marne-la-Vallée-Chessy,103.0
Massy-TGV,Quimper,103.0
Lille-Flandres,Vannes,121.0
Lille-Flandres,Auray,122.0
Lille-Flandres,Rosporden,131.0
